county_id,unemployment_rate,icu_beds_count,hospitals_count,medicare_count,income,total_population
13135,3.1,82,3,111883.0,64496,889954
13145,3.2,0,0,7121.0,69539,33198
13151,3.6,40,1,35479.0,64752,217506
13161,4.7,4,1,2915.0,37267,14999
13167,4.1,0,0,1902.0,36423,9800
13177,3.1,0,0,5003.0,65018,29216
13179,3.9,0,1,7716.0,43493,62120
20107,7.1,0,0,2594.0,46576,9602
20117,2.9,0,1,2559.0,50420,9859
17149,4.2,0,1,3860.0,41387,15930
17157,3.0,0,3,7020.0,49717,32829
17161,4.3,58,2,31841.0,51426,146205
17171,4.7,0,0,1113.0,48542,5109
17173,3.3,0,1,5403.0,49807,21906
17181,5.2,0,1,4744.0,46716,17267
17185,2.9,4,1,2835.0,49716,11568
17193,3.1,0,0,3914.0,46279,14186
17201,4.7,87,3,60329.0,51110,287512
13287,4.9,0,0,2108.0,42622,8036
13291,3.5,5,1,9044.0,42767,22262
13299,3.8,22,1,8675.0,36962,35688
21105,5.2,0,0,1393.0,38036,4625
48273,4.5,10,1,5152.0,41700,31540
48311,1.5,0,0,195.0,71389,600
48315,4.7,0,0,3141.0,36938,10140
48321,5.8,6,2,7381.0,44896,36744
48337,3.2,0,1,5358.0,46592,19406
54047,11.2,7,1,6187.0,25595,19707
54057,5.6,4,1,6902.0,40749,27421
54063,5.5,0,0,3957.0,36684,13517
54071,4.1,0,0,2222.0,39554,7138
54077,5.1,0,1,7893.0,46673,33760
51059,2.1,178,4,161327.0,117515,1142004
51071,3.7,0,1,4824.0,49734,16867
51077,3.6,0,0,4940.0,32048,15708
51083,4.3,12,1,9978.0,39233,35030
51089,3.3,0,0,15710.0,36779,51956
51093,2.8,0,0,8734.0,67767,36090
51099,2.6,0,0,4166.0,84770,25564
51105,4.7,0,0,6699.0,32590,24428
21033,5.1,0,1,3472.0,46182,12747
13305,3.9,12,1,6233.0,41534,29833
51117,4.2,10,1,9583.0,41126,30959
53007,5.9,20,4,18257.0,54975,75138
48117,2.8,0,1,2910.0,51543,18947
48261,3.4,0,0,53.0,24800,564
48135,3.3,50,2,20326.0,59528,155744
48141,3.8,203,9,130204.0,43244,834825
48155,2.9,0,0,354.0,50000,1414
48161,5.1,0,1,4420.0,45890,19646
48165,2.6,0,1,2120.0,58167,19889
51107,2.1,33,2,40078.0,129588,374558
51131,5.3,0,0,3771.0,41468,11998
51147,3.6,8,1,5054.0,44147,22903
51149,3.3,0,0,6394.0,68461,37704
51159,3.1,0,0,2140.0,47341,8873
51161,2.6,0,0,25670.0,62134,93419
51165,2.2,0,0,18223.0,57651,78653
51175,2.7,0,0,4376.0,53681,18089
51177,2.8,12,1,21776.0,81434,130159
55061,3.8,0,0,4663.0,60320,20378
56039,2.6,6,1,3765.0,80049,22923
53047,8.9,0,3,11214.0,42598,41377
48129,3.3,0,0,942.0,44429,3433
48167,4.0,26,1,58499.0,65702,321184
48221,3.5,12,1,17165.0,60275,55418
48225,3.3,0,1,5596.0,33552,22849
48229,4.2,0,0,829.0,26346,3702
48245,5.8,88,3,44847.0,46315,254574
48257,3.3,8,1,21329.0,63926,114852
51193,4.0,0,0,5321.0,55688,17596
51199,2.6,0,0,13059.0,86781,67196
53031,5.6,6,1,13614.0,51842,30524
55031,6.0,0,1,10365.0,50730,43503
55051,7.3,0,0,2144.0,39855,5748
53049,6.7,0,2,8532.0,39895,20940
51570,2.8,0,0,4580.0,50952,17582
51630,3.0,26,1,4769.0,57258,28135
51650,3.8,24,1,26797.0,52021,136255
51700,3.6,88,2,30329.0,51082,180775
51735,2.3,0,0,2661.0,88328,12022
51770,3.1,71,1,22540.0,41483,99572
55071,4.4,16,2,19667.0,51053,79680
55079,4.3,381,8,160544.0,46784,956586
55089,2.9,46,2,20436.0,80526,87817
53055,4.3,0,1,6182.0,60271,16221
53061,2.8,72,4,132524.0,78020,771904
53071,4.9,28,1,13559.0,52630,59862
53073,5.0,24,1,47310.0,56419,212738
22039,5.2,24,2,7252.0,31745,33750
27139,2.9,0,2,19210.0,93151,141463
31113,2.5,0,0,168.0,50278,919
37043,4.2,0,0,4067.0,37070,10753
39057,3.9,20,2,33049.0,65032,164825
36009,6.1,0,1,18828.0,45571,78175
47169,3.3,0,1,1942.0,41776,8773
46073,2.4,0,1,688.0,49882,2034
48365,4.5,0,1,5325.0,49704,23574
48207,3.3,0,1,1428.0,43529,5806
51690,4.6,0,0,4493.0,33545,13256
55131,3.3,12,2,28476.0,73021,133967
54067,8.6,0,1,7426.0,39037,25496
51087,2.6,53,1,60023.0,66447,324073
1043,2.5,12,1,20368.0,40997,81703
1109,2.9,9,1,6637.0,35684,33287
9009,4.5,186,8,170510.0,64872,862127
5049,4.3,0,1,3905.0,36051,12092
5127,3.8,0,1,2796.0,37396,10584
21117,3.5,54,1,29830.0,58674,163987
19123,2.8,0,1,4860.0,50568,22301
47015,3.2,0,1,3458.0,47457,13839
38011,1.9,0,1,740.0,65435,3226
38083,7.9,0,0,448.0,49750,1403
48375,2.7,99,3,20016.0,41852,121230
31065,2.4,0,1,1395.0,43400,4814
28135,6.5,0,1,2929.0,30000,14552
41019,4.9,32,2,35078.0,44023,107576
29013,4.4,0,1,4069.0,45605,16405
55001,7.8,0,1,7409.0,44003,20111
53057,5.8,18,3,32233.0,59263,121725
6085,2.6,313,9,278733.0,106761,1911226
13017,5.6,5,1,3899.0,32344,17272
18047,3.9,7,1,5838.0,55588,22835
22123,11.8,0,1,2762.0,37304,11274
26067,2.9,2,1,12033.0,51980,64147
37185,5.4,0,0,4913.0,35443,20190
45015,2.7,0,0,37637.0,56697,204632
13045,3.7,18,2,21742.0,46844,114898
37093,4.8,0,1,7334.0,45713,52571
20149,3.0,0,2,4179.0,64410,23188
28033,4.1,44,2,29643.0,62595,173267
42001,3.8,8,1,25200.0,62661,101589
37161,4.9,18,1,17104.0,38573,66523
21051,7.0,6,1,5144.0,24596,20866
13245,4.5,264,3,38422.0,39430,201568
13251,4.4,0,1,3388.0,36556,14037
13261,4.9,10,1,6408.0,34219,30687
13263,4.1,0,0,1719.0,37226,6423
13273,4.3,0,0,2361.0,32219,8978
20193,2.0,1,1,1590.0,52465,7847
20199,2.6,0,0,372.0,60000,1591
20201,2.8,0,2,1546.0,47992,5572
21195,7.0,76,2,16945.0,32972,61586
21211,3.0,4,1,8928.0,63171,45831
21213,4.3,0,1,4116.0,44989,17881
21223,4.3,0,0,2037.0,50998,8697
21225,4.6,0,1,3247.0,42139,14915
20037,4.0,12,2,7614.0,38017,39099
20043,3.8,0,0,1688.0,50300,7790
20061,4.5,6,1,4303.0,46096,35796
20067,2.5,0,1,1159.0,57474,7716
20071,1.8,0,1,312.0,47045,1210
20083,2.9,0,1,454.0,55345,1875
20089,2.6,0,1,981.0,43125,2963
22019,4.0,75,5,38237.0,48219,198753
22027,5.9,4,1,3583.0,26877,16296
22029,6.3,5,1,4403.0,30028,20211
22037,3.8,0,0,4622.0,46964,19553
53009,6.5,19,2,27656.0,48002,73439
53027,7.1,0,2,21107.0,45483,71454
55105,4.6,33,4,33867.0,53410,161226
55117,3.2,13,2,24909.0,56114,115094
55127,4.2,16,2,21838.0,58401,102917
55009,3.5,60,4,47864.0,56775,258004
49047,5.6,4,1,4411.0,67012,36343
49053,3.4,32,1,38896.0,55175,155577
50001,2.7,0,1,8538.0,61875,36825
50009,4.4,0,0,2077.0,38767,6203
50017,3.2,2,1,7323.0,56584,28901
50023,2.5,14,1,14406.0,60602,58691
22003,5.6,3,2,4779.0,42176,25667
22009,5.2,2,2,9215.0,36763,41095
22101,5.2,15,2,11015.0,41345,52578
22107,8.8,0,0,1286.0,21906,4771
22109,4.0,26,3,21591.0,47650,113067
21021,4.4,22,1,7359.0,43076,29773
21023,5.9,0,0,1972.0,40458,8330
22045,5.2,11,1,14639.0,44504,73346
21047,5.4,18,1,12005.0,41849,72438
21055,4.7,0,1,2297.0,41114,9154
21059,3.9,32,1,22380.0,48371,99258
21073,3.6,10,1,14637.0,53539,49969
21075,4.7,0,0,1909.0,28274,6259
21089,7.8,0,0,9944.0,47517,36012
21095,11.8,7,1,7815.0,24451,27548
55137,5.6,0,1,7054.0,48412,24170
56001,3.1,4,1,5350.0,45816,37944
56007,4.4,6,1,3021.0,57644,15689
56011,3.2,0,1,1715.0,66944,7347
56013,5.4,12,1,8756.0,55013,40354
56021,4.1,15,1,19588.0,62879,97031
54031,5.4,0,0,3563.0,42573,13812
54035,6.1,0,1,7471.0,41731,29123
54041,7.8,6,1,4550.0,39793,16371
50027,2.0,0,2,16354.0,56828,55485
51001,4.3,10,1,9270.0,42260,32840
51021,3.2,0,0,1886.0,46927,6524
51027,7.0,12,1,7641.0,30828,22611
51037,3.7,0,0,3545.0,38350,12176
51041,2.6,106,2,63411.0,76969,335594
